sno,citing,cited,ncites
14666,5803720,3932069,21
14667,6034465,3932069,21
14668,6194798,3932069,21
14669,6617720,3932069,21
14670,6698974,3932069,21
14671,6791225,3932069,21
14672,6817845,3932069,21
14673,6916157,3932069,21
14674,4072872,3932070,15
14675,4088424,3932070,15
14676,4226575,3932070,15
14677,4518325,3932070,15
14678,4621991,3932070,15
14679,4762472,3932070,15
14680,5236306,3932070,15
14681,5283490,3932070,15
14682,6056521,3932070,15
14683,6122799,3932070,15
14684,6170275,3932070,15
14685,6227821,3932070,15
14686,6331101,3932070,15
14687,6666660,3932070,15
14688,6729859,3932070,15
14689,4325682,3932072,7
14690,4818197,3932072,7
14691,5417281,3932072,7
14692,5611397,3932072,7
14693,5759019,3932072,7
14694,6019583,3932072,7
14695,6183226,3932072,7
14696,4073731,3932073,11
14697,4462769,3932073,11
14698,4557679,3932073,11
14699,4637787,3932073,11
14700,4730995,3932073,11
14701,5678987,3932073,11
14702,5707223,3932073,11
14703,6059551,3932073,11
14704,6139299,3932073,11
14705,6186758,3932073,11
14706,6520758,3932073,11
14707,3963388,3932074,4
14708,4156586,3932074,4
14709,4188698,3932074,4
14710,6428010,3932074,4
14711,5092752,3932075,1
14712,4111618,3932076,5
14713,4171732,3932076,5
14714,4557347,3932076,5
14715,4663935,3932076,5
14716,5887845,3932076,5
14717,4321022,3932077,6
14718,4710076,3932077,6
14719,4941811,3932077,6
14720,4981424,3932077,6
14721,5782624,3932077,6
14722,6122824,3932077,6
14723,4263083,3932078,3
14724,5073098,3932078,3
14725,5733399,3932078,3
14726,4025251,3932079,13
14727,4741682,3932079,13
14728,4824349,3932079,13
14729,4881882,3932079,13
14730,5165939,3932079,13
14731,5271727,3932079,13
14732,5681594,3932079,13
14733,5723154,3932079,13
14734,5820885,3932079,13
14735,5863484,3932079,13
14736,6116881,3932079,13
14737,6158998,3932079,13
14738,6610238,3932079,13
14739,4108584,3932080,11
14740,4140460,3932080,11
14741,4201741,3932080,11
14742,4220620,3932080,11
14743,4243363,3932080,11
14744,4377540,3932080,11
14745,4401424,3932080,11
14746,4402656,3932080,11
14747,5288218,3932080,11
14748,5316459,3932080,11
14749,5709599,3932080,11
14750,4347855,3932081,14
14751,4391285,3932081,14
14752,4510950,3932081,14
14753,4625737,3932081,14
14754,4632131,3932081,14
14755,4724850,3932081,14
14756,4730629,3932081,14
14757,4768527,3932081,14
14758,4821749,3932081,14
14759,4874000,3932081,14
14760,4880018,3932081,14
14761,5129409,3932081,14
14762,5727571,3932081,14
14763,5935512,3932081,14
14764,4715775,3932082,2
14765,5090884,3932082,2
14766,4060362,3932083,25
14767,4120631,3932083,25
14768,4222725,3932083,25
14769,4240996,3932083,25
14770,4326255,3932083,25
14771,4349324,3932083,25
14772,4359435,3932083,25
14773,4380801,3932083,25
14774,4632651,3932083,25
14775,4735760,3932083,25
14776,4774675,3932083,25
14777,4816196,3932083,25
14778,4828473,3932083,25
14779,4904913,3932083,25
14780,4968462,3932083,25
14781,4971547,3932083,25
14782,5002475,3932083,25
14783,5017315,3932083,25
14784,5256345,3932083,25
14785,5356575,3932083,25
14786,5518390,3932083,25
14787,5800748,3932083,25
14788,6946758,3932083,25
14789,7013552,3932083,25
14790,7096566,3932083,25
14791,4799876,3932084,6
14792,4859397,3932084,6
14793,4946366,3932084,6
14794,5259742,3932084,6
14795,5939108,3932084,6
14796,6739858,3932084,6
14797,3989436,3932085,13
14798,4043730,3932085,13
14799,4303221,3932085,13
14800,4340350,3932085,13
14801,4629487,3932085,13
14802,4661055,3932085,13
14803,4721518,3932085,13
14804,4775130,3932085,13
14805,4795125,3932085,13
14806,4856977,3932085,13
14807,5244375,3932085,13
14808,5306531,3932085,13
14809,5595771,3932085,13
14810,4017241,3932086,7
14811,4118164,3932086,7
14812,4304539,3932086,7
14813,4322169,3932086,7
14814,4645445,3932086,7
14815,5314246,3932086,7
14816,6103290,3932086,7
14817,4281816,3932087,1
14818,4029448,3932088,13
14819,4219317,3932088,13
14820,4268475,3932088,13
14821,4477399,3932088,13
14822,4664353,3932088,13
14823,5062781,3932088,13
14824,5538218,3932088,13
14825,5728311,3932088,13
14826,5858295,3932088,13
14827,6013218,3932088,13
14828,6015525,3932088,13
14829,6551085,3932088,13
14830,6824724,3932088,13
14831,4033709,3932089,1
14832,4256685,3932090,23
14833,4432718,3932090,23
14834,4434845,3932090,23
14835,4455133,3932090,23
14836,4576773,3932090,23
14837,4711623,3932090,23
14838,4867667,3932090,23
14839,5011642,3932090,23
14840,5028466,3932090,23
14841,5240663,3932090,23
14842,5385703,3932090,23
14843,5891549,3932090,23
14844,6003356,3932090,23
14845,6066281,3932090,23
14846,6209177,3932090,23
14847,6257863,3932090,23
14848,6365080,3932090,23
14849,6572357,3932090,23
14850,6610231,3932090,23
14851,6706229,3932090,23
14852,6709616,3932090,23
14853,6770233,3932090,23
14854,7048984,3932090,23
14855,4080134,3932091,9
14856,4179257,3932091,9
14857,4711622,3932091,9
14858,4770621,3932091,9
14859,4817517,3932091,9
14860,4861529,3932091,9
14861,5248469,3932091,9
14862,5626889,3932091,9
14863,6244850,3932091,9
14864,4038008,3932092,6
14865,4631215,3932092,6
14866,4634485,3932092,6
14867,4732770,3932092,6
14868,5271728,3932092,6
14869,6561783,3932092,6
14870,4199312,3932093,2
14871,4553923,3932093,2
14872,4005968,3932094,8
14873,4059379,3932094,8
14874,4104013,3932094,8
14875,4113829,3932094,8
14876,4171943,3932094,8
14877,4323337,3932094,8
14878,5620719,3932094,8
14879,5879723,3932094,8
14880,5035600,3932095,2
14881,5772951,3932095,2
14882,4508670,3932096,11
14883,4531705,3932096,11
14884,4659056,3932096,11
14885,4744849,3932096,11
14886,5017126,3932096,11
14887,5156754,3932096,11
14888,5190715,3932096,11
14889,6112804,3932096,11
14890,6499715,3932096,11
14891,6613266,3932096,11
14892,7154270,3932096,11
14893,4238179,3932097,13
14894,4260360,3932097,13
14895,4362492,3932097,13
14896,4460656,3932097,13
14897,4522659,3932097,13
14898,4532095,3932097,13
14899,4563145,3932097,13
14900,4612081,3932097,13
14901,4743192,3932097,13
14902,4772196,3932097,13
14903,4795127,3932097,13
14904,5374179,3932097,13
14905,5603871,3932097,13
14906,4369024,3932098,24
14907,5249950,3932098,24
14908,5490363,3932098,24
14909,5589124,3932098,24
14910,5704183,3932098,24
14911,5709062,3932098,24
14912,5711129,3932098,24
14913,5795105,3932098,24
14914,5827015,3932098,24
14915,5879603,3932098,24
14916,6029943,3932098,24
14917,6050255,3932098,24
14918,6113318,3932098,24
14919,6113379,3932098,24
14920,6142713,3932098,24
14921,6178704,3932098,24
14922,6183168,3932098,24
14923,6224815,3932098,24
14924,6312197,3932098,24
14925,6352236,3932098,24
14926,6609695,3932098,24
14927,6616382,3932098,24
14928,7004442,3932098,24
14929,7048472,3932098,24
14930,4036574,3932099,4
14931,4140744,3932099,4
14932,4179258,3932099,4
14933,6939121,3932099,4
14934,4245971,3932100,5
14935,4531903,3932100,5
14936,4545754,3932100,5
14937,5323655,3932100,5
14938,6793982,3932100,5
14939,4116604,3932101,16
14940,4185950,3932101,16
14941,4196028,3932101,16
14942,4230441,3932101,16
14943,4451223,3932101,16
14944,4757572,3932101,16
14945,4767297,3932101,16
14946,5010618,3932101,16
14947,5069610,3932101,16
14948,5263836,3932101,16
14949,5419693,3932101,16
14950,5423666,3932101,16
14951,5695788,3932101,16
14952,6155809,3932101,16
14953,6450232,3932101,16
14954,6869492,3932101,16
14955,4174198,3932102,10
14956,4402658,3932102,10
14957,4402898,3932102,10
14958,4674970,3932102,10
14959,4674971,3932102,10
14960,4931237,3932102,10
14961,4961892,3932102,10
14962,5045254,3932102,10
14963,5716650,3932102,10
14964,6616437,3932102,10
14965,4515836,3932104,4
14966,4573429,3932104,4
14967,6270868,3932104,4
14968,6582215,3932104,4
14969,4200481,3932105,5
14970,4257530,3932105,5
14971,4337116,3932105,5
14972,4932852,3932105,5
14973,5015429,3932105,5
14974,4168944,3932106,5
14975,4631215,3932106,5
14976,4634485,3932106,5
14977,4732770,3932106,5
14978,6277231,3932106,5
14979,4740337,3932107,5
14980,5370831,3932107,5
14981,5628956,3932107,5
14982,6524419,3932107,5
14983,6691759,3932107,5
14984,4004736,3932109,4
14985,4352459,3932109,4
14986,4595356,3932109,4
14987,6901926,3932109,4
14988,4825641,3932110,5
14989,4868144,3932110,5
14990,5092762,3932110,5
14991,5257927,3932110,5
14992,5603906,3932110,5
14993,4025281,3932111,21
14994,4039276,3932111,21
14995,4120638,3932111,21
14996,4127380,3932111,21
14997,4194876,3932111,21
14998,4198198,3932111,21
14999,4269583,3932111,21
15000,4344751,3932111,21
15001,4406615,3932111,21
15002,4486167,3932111,21
15003,4490106,3932111,21
15004,4610622,3932111,21
15005,4976608,3932111,21
15006,5221523,3932111,21
15007,5429496,3932111,21
15008,5813849,3932111,21
15009,6010674,3932111,21
15010,6485292,3932111,21
15011,6702572,3932111,21
15012,6840761,3932111,21
15013,7086855,3932111,21
15014,5249117,3932112,7
15015,5851110,3932112,7
15016,6068471,3932112,7
15017,6220105,3932112,7
15018,6792817,3932112,7
15019,6817253,3932112,7
15020,6925892,3932112,7
15021,4069996,3932113,14
15022,4328942,3932113,14
15023,4406616,3932113,14
15024,4750793,3932113,14
15025,4955807,3932113,14
15026,5660281,3932113,14
15027,5683239,3932113,14
15028,5813098,3932113,14
15029,6039563,3932113,14
15030,6065960,3932113,14
15031,6106279,3932113,14
15032,6120283,3932113,14
15033,6318575,3932113,14
15034,6634513,3932113,14
15035,4421479,3932114,4
15036,4567676,3932114,4
15037,5623770,3932114,4
15038,5758017,3932114,4
15039,4129410,3932115,1
15040,4035139,3932116,3
15041,4249892,3932116,3
15042,4880379,3932116,3
15043,4035139,3932117,8
15044,4059392,3932117,8
15045,4118177,3932117,8
15046,4128392,3932117,8
15047,4288213,3932117,8
15048,4470849,3932117,8
15049,5174749,3932117,8
15050,5788482,3932117,8
15051,4111158,3932118,2
15052,5335609,3932118,2
15053,4050885,3932119,3
15054,4086053,3932119,3
15055,4097227,3932119,3
15056,6058740,3932120,1
15057,4072465,3932121,3
15058,4255153,3932121,3
15059,6444299,3932121,3
15060,4772292,3932122,3
15061,6303763,3932122,3
15062,6582502,3932122,3
15063,4056354,3932125,2
15064,5409619,3932125,2
15065,6576340,3932126,7
15066,6713653,3932126,7
15067,6723799,3932126,7
15068,6812325,3932126,7
15069,6835573,3932126,7
15070,6858702,3932126,7
15071,7034088,3932126,7
15072,4648883,3932127,5
15073,5314504,3932127,5
15074,5318598,3932127,5
15075,5366511,3932127,5
15076,5846265,3932127,5
15077,4032291,3932128,7
15078,4066395,3932128,7
15079,4221563,3932128,7
15080,4229177,3932128,7
15081,4238191,3932128,7
15082,4308025,3932128,7
15083,4557730,3932128,7
15084,4171953,3932129,5
15085,4190417,3932129,5
15086,4242091,3932129,5
15087,4299591,3932129,5
15088,4393671,3932129,5
15089,4148858,3932130,8
15090,4165294,3932130,8
15091,4165295,3932130,8
15092,4215005,3932130,8
15093,4221674,3932130,8
15094,4401623,3932130,8
15095,4614607,3932130,8
15096,5268127,3932130,8
15097,4052161,3932131,19
15098,4054415,3932131,19
15099,4090848,3932131,19
15100,4155978,3932131,19
15101,4695430,3932131,19
15102,4735776,3932131,19
15103,4781891,3932131,19
15104,4818493,3932131,19
15105,4837159,3932131,19
15106,4844887,3932131,19
15107,5000923,3932131,19
15108,5166889,3932131,19
15109,5464775,3932131,19
15110,6096272,3932131,19
15111,6372485,3932131,19
15112,6965832,3932131,19
15113,7061605,3932131,19
15114,7108970,3932131,19
15115,7115384,3932131,19
15116,4015462,3932132,7
15117,4123227,3932132,7
15118,4125372,3932132,7
15119,4160646,3932132,7
15120,4306877,3932132,7
15121,4357300,3932132,7
15122,5053199,3932132,7
15123,4071315,3932133,18
15124,4125372,3932133,18
15125,4160646,3932133,18
15126,4174178,3932133,18
15127,4235601,3932133,18
15128,4302420,3932133,18
15129,4321057,3932133,18
15130,4361537,3932133,18
15131,4399099,3932133,18
15132,4526753,3932133,18
15133,4717546,3932133,18
15134,4867946,3932133,18
15135,5035862,3932133,18
15136,5609823,3932133,18
15137,5645798,3932133,18
15138,5660791,3932133,18
15139,5679311,3932133,18
15140,5708278,3932133,18
15141,4028876,3932134,10
15142,4042336,3932134,10
15143,4137049,3932134,10
15144,4138216,3932134,10
15145,4382700,3932134,10
15146,4410493,3932134,10
15147,5679442,3932134,10
15148,5990199,3932134,10
15149,6485978,3932134,10
15150,6488890,3932134,10
15151,4239532,3932135,3
15152,4338127,3932135,3
15153,5405121,3932135,3
15154,4016097,3932136,11
15155,4122031,3932136,11
15156,4162896,3932136,11
15157,4399101,3932136,11
15158,4727914,3932136,11
15159,5098186,3932136,11
15160,5304165,3932136,11
15161,5329976,3932136,11
15162,6386396,3932136,11
15163,6691895,3932136,11
15164,6935534,3932136,11
15165,4066364,3932137,7
15166,4090308,3932137,7
15167,4437014,3932137,7
15168,4598649,3932137,7
15169,4903685,3932137,7
15170,4980571,3932137,7
15171,7140873,3932137,7
15172,4180543,3932139,7
15173,4372920,3932139,7
15174,4405562,3932139,7
15175,4544544,3932139,7
15176,4687656,3932139,7
15177,4988486,3932139,7
15178,5019356,3932139,7
15179,4011302,3932140,13
15180,4118333,3932140,13
15181,4126422,3932140,13
15182,4178163,3932140,13
15183,4726908,3932140,13
15184,4832862,3932140,13
15185,5217702,3932140,13
15186,5393507,3932140,13
15187,5807529,3932140,13
15188,5958864,3932140,13
15189,5961663,3932140,13
15190,6387845,3932140,13
15191,6818579,3932140,13
15192,4101284,3932141,33
15193,4146365,3932141,33
15194,4180383,3932141,33
15195,4197088,3932141,33
15196,4225575,3932141,33
15197,4255522,3932141,33
15198,4267270,3932141,33
15199,4276259,3932141,33
15200,4288539,3932141,33
15201,4305924,3932141,33
15202,4320087,3932141,33
15203,4378344,3932141,33
15204,4383041,3932141,33
15205,4398382,3932141,33
15206,4411518,3932141,33
15207,4414324,3932141,33
15208,4425320,3932141,33
15209,4468371,3932141,33
15210,4495150,3932141,33
15211,4510119,3932141,33
15212,4515890,3932141,33
15213,4608231,3932141,33
15214,4648529,3932141,33
15215,4675299,3932141,33
15216,4681742,3932141,33
15217,4822565,3932141,33
15218,4937048,3932141,33
15219,5017342,3932141,33
15220,5213505,3932141,33
15221,6074609,3932141,33
15222,6363801,3932141,33
15223,6471917,3932141,33
15224,6497155,3932141,33
15225,5326541,3932142,2
15226,5725608,3932142,2
15227,4239827,3932143,8
15228,4263341,3932143,8
15229,4396665,3932143,8
15230,4505768,3932143,8
15231,4599279,3932143,8
15232,5112683,3932143,8
15233,6585813,3932143,8
15234,6598353,3932143,8
15235,3993841,3932144,12
15236,4125670,3932144,12
15237,4324822,3932144,12
15238,4367318,3932144,12
15239,4454823,3932144,12
15240,4686152,3932144,12
15241,4722982,3932144,12
15242,5010149,3932144,12
15243,5093424,3932144,12
15244,5100738,3932144,12
15245,5223025,3932144,12
15246,5244738,3932144,12
15247,4033729,3932145,8
15248,4159897,3932145,8
15249,4244699,3932145,8
15250,4263013,3932145,8
15251,4288166,3932145,8
15252,4448585,3932145,8
15253,4830634,3932145,8
15254,5019245,3932145,8
15255,3975168,3932146,14
15256,4071606,3932146,14
15257,4113602,3932146,14
15258,4260472,3932146,14
15259,4319888,3932146,14
15260,4334959,3932146,14
15261,4369045,3932146,14
15262,4425254,3932146,14
15263,4857077,3932146,14
15264,4929255,3932146,14
15265,4969932,3932146,14
15266,4969933,3932146,14
15267,5089031,3932146,14
15268,5154732,3932146,14
15269,4160649,3932147,4
15270,6641625,3932147,4
15271,6986797,3932147,4
15272,7066973,3932147,4
15273,4035963,3932148,47
15274,4550482,3932148,47
15275,4580882,3932148,47
15276,5166711,3932148,47
15277,5166712,3932148,47
15278,5225858,3932148,47
15279,5270744,3932148,47
15280,5521656,3932148,47
15281,5657108,3932148,47
15282,5702440,3932148,47
15283,5864378,3932148,47
15284,5877839,3932148,47
15285,5919229,3932148,47
15286,5932045,3932148,47
15287,6024447,3932148,47
15288,6126286,3932148,47
15289,6186625,3932148,47
15290,6210005,3932148,47
15291,6221105,3932148,47
15292,6231603,3932148,47
15293,6406494,3932148,47
15294,6409340,3932148,47
15295,6435681,3932148,47
15296,6503276,3932148,47
15297,6527389,3932148,47
15298,6537317,3932148,47
15299,6547822,3932148,47
15300,6551354,3932148,47
15301,6554859,3932148,47
15302,6557998,3932148,47
15303,6576011,3932148,47
15304,6576012,3932148,47
15305,6599317,3932148,47
15306,6616692,3932148,47
15307,6638305,3932148,47
15308,6645246,3932148,47
15309,6660035,3932148,47
15310,6721076,3932148,47
15311,6790232,3932148,47
15312,6814439,3932148,47
15313,6824563,3932148,47
15314,6825960,3932148,47
15315,6972033,3932148,47
15316,7001541,3932148,47
15317,7025783,3932148,47
15318,7112359,3932148,47
15319,7150759,3932148,47
15320,4044098,3932149,5
15321,4057423,3932149,5
15322,4526768,3932149,5
15323,5478540,3932149,5
15324,6511529,3932149,5
15325,4000989,3932150,8
15326,4089662,3932150,8
15327,4394139,3932150,8
15328,5165237,3932150,8
15329,5297389,3932150,8
15330,5343705,3932150,8
15331,5405435,3932150,8
15332,6726743,3932150,8
15333,4239512,3932151,42
15334,4261707,3932151,42
15335,4265944,3932151,42
15336,4333845,3932151,42
15337,4339248,3932151,42
15338,4371563,3932151,42
15339,4399742,3932151,42
15340,4431435,3932151,42
15341,4484513,3932151,42
15342,4545792,3932151,42
15343,4574005,3932151,42
15344,4591463,3932151,42
15345,4608064,3932151,42
15346,4644897,3932151,42
15347,4874412,3932151,42
15348,5352257,3932151,42
15349,5409024,3932151,42
15350,5794836,3932151,42
15351,5922333,3932151,42
15352,6010554,3932151,42
15353,6017377,3932151,42
15354,6062392,3932151,42
15355,6110247,3932151,42
15356,6120573,3932151,42
15357,6251374,3932151,42
15358,6290742,3932151,42
15359,6416747,3932151,42
15360,6446635,3932151,42
15361,6468508,3932151,42
15362,6554208,3932151,42
15363,6565625,3932151,42
15364,6623551,3932151,42
15365,6673097,3932151,42
15366,6698592,3932151,42
15367,6782893,3932151,42
15368,6797040,3932151,42
15369,6881417,3932151,42
15370,6886572,3932151,42
15371,6899108,3932151,42
15372,7041089,3932151,42
15373,7077740,3932151,42
15374,7082948,3932151,42
15375,4077781,3932152,1
15376,3976457,3932153,63
15377,4148732,3932153,63
15378,4169795,3932153,63
15379,4263140,3932153,63
15380,4360018,3932153,63
15381,4386948,3932153,63
15382,4444661,3932153,63
15383,4523937,3932153,63
15384,4601820,3932153,63
15385,4640777,3932153,63
15386,4657570,3932153,63
15387,4826598,3932153,63
15388,4863696,3932153,63
15389,4929263,3932153,63
15390,4978446,3932153,63
15391,5005568,3932153,63
15392,5011555,3932153,63
15393,5024761,3932153,63
15394,5049274,3932153,63
15395,5055187,3932153,63
15396,5096575,3932153,63
15397,5108709,3932153,63
15398,5195527,3932153,63
15399,5230727,3932153,63
15400,5269917,3932153,63
15401,5290445,3932153,63
15402,5316678,3932153,63
15403,5443723,3932153,63
15404,5553608,3932153,63
15405,5647950,3932153,63
15406,5685894,3932153,63
15407,5690713,3932153,63
15408,5694925,3932153,63
15409,5699792,3932153,63
15410,5704349,3932153,63
15411,5724964,3932153,63
15412,5725623,3932153,63
